mp_id,formula,bandgap_eV,nsites,density_g_per_cm3,volume_per_atom_A3,spacegroup_number,crystal_system,nelements
mp-29407,AlTeI7,1.8846,18,3.9603,48.5876,7,Monoclinic,3
mp-12623,BaPdF4,1.4527,12,5.0682,17.46,140,Tetragonal,3
mp-28943,Mn2BO4,0.5381,28,4.2941,10.2025,14,Monoclinic,3
mp-560642,Na3SbP2O9,2.7687,60,3.3152,13.246,19,Orthorhombic,4
mp-1208522,Tb3TlF10,5.8541,56,7.3617,14.0356,186,Hexagonal,3
mp-1209949,Pr3Sc2(FeO4)3,2.3843,80,5.3295,13.5873,230,Cubic,4
mp-1194667,Ca21(Zn2Sb9)2,0.6327,86,4.4133,28.8315,12,Monoclinic,3
mp-558917,LiMoIO6,2.2334,18,4.1576,14.4573,4,Monoclinic,4
mp-15254,Li3AlF6,7.7827,60,2.8427,9.451,15,Monoclinic,3
mp-1200734,CsInP2O7,3.7897,44,4.0012,15.9087,14,Monoclinic,4
mp-1214274,Ca3Ge3(RhO6)2,1.5931,80,4.9857,12.2559,230,Cubic,4
mp-1202901,Na2YHC2O7,4.7079,52,2.8836,12.0447,15,Monoclinic,5
mp-1193963,Mg2SiS4,2.9691,28,2.4314,19.9962,62,Orthorhombic,3
mp-1190957,GdCrB4,0.2551,24,7.0519,9.9092,55,Orthorhombic,3
mp-540729,Cs2KCoF6,3.0136,10,4.2998,18.4534,225,Cubic,4
mp-772099,Cd(CuO2)2,0.3202,14,6.7198,10.7141,88,Tetragonal,3
mp-1190416,Ba3Zn3Te(PO7)2,2.8907,23,4.9309,14.9601,150,Trigonal,5
mp-669308,Cs3Tm2I9,2.8922,28,4.698,47.4315,194,Hexagonal,3
mp-1228336,Ba3Dy2MoO9,1.3959,30,6.7186,16.0966,71,Orthorhombic,4
mp-510635,KNa2LiTi2Fe2(SiO3)8,2.0557,80,3.1111,12.1174,9,Monoclinic,7
mp-1211924,K3HoCl6,5.0202,40,2.7717,29.6526,14,Monoclinic,3
mp-557080,SiH17S3N5,3.344,52,1.2805,10.546,2,Triclinic,4
mp-619064,PrMnGeO5,1.9606,16,5.5984,12.9205,2,Triclinic,4
mp-4226,LiCrS2,0.6463,4,3.2364,15.7858,164,Trigonal,3
mp-541682,K3AlAs2,0.4517,48,2.5757,31.6024,2,Triclinic,3
mp-20076,KCrF6,1.398,8,3.117,13.657,148,Trigonal,3
mp-556179,Pr3Si2S8Cl,2.7409,28,3.8184,23.9449,15,Monoclinic,4
mp-1226996,CdBi12(Cl7O6)2,1.5446,39,6.8586,20.5391,65,Orthorhombic,4
mp-1214591,Ba6Pr2Ga4O15,3.658,54,5.6964,17.5408,13,Monoclinic,4
mp-1209986,NaLiEr2F8,7.4719,24,5.5114,12.9666,63,Orthorhombic,4
mp-6376,KV(CuS2)2,1.076,16,3.1637,22.6606,40,Orthorhombic,4
mp-12640,Ba2DyNbO6,2.8514,10,6.6302,15.6797,225,Cubic,4
mp-27700,Sb4Br2O5,2.376,22,5.2202,21.0191,14,Monoclinic,3
mp-557209,NiBiAsO5,2.8781,32,6.7569,12.9818,2,Triclinic,4
mp-19226,NaFePO4,1.2607,28,3.7878,10.885,62,Orthorhombic,4
mp-24619,FeH10N2OF5,3.7672,76,1.9558,9.1576,60,Orthorhombic,5
mp-770767,SmCuO3,0.1218,20,7.3781,11.7891,62,Orthorhombic,3
mp-1223799,HoPaO4,2.4203,6,10.0053,12.7231,123,Tetragonal,3
mp-1047902,BaZnMoF7,3.8518,40,4.8839,14.6768,14,Monoclinic,4
mp-556481,SrU(SeO4)2,1.9814,24,4.9202,17.2,2,Triclinic,4
mp-570097,Sr(Li2P)2,0.9759,7,2.373,17.7274,166,Trigonal,3
mp-1009755,Ca2Ge,0.5756,3,2.7334,30.9411,225,Cubic,2
mp-768950,Sn2(SO4)3,2.594,34,3.4874,14.7218,148,Trigonal,3
mp-28292,Na4GeSe4,1.7906,72,3.1971,27.7259,62,Orthorhombic,3
mp-1206873,Cs2NaTbF6,6.8618,10,5.0951,18.307,225,Cubic,4
mp-1202046,Sr2PIO4,4.2855,32,4.0177,20.5162,14,Monoclinic,4
mp-23319,RbVCl3,0.4023,10,3.0652,26.3032,194,Hexagonal,3
mp-1111821,Cs2NaNdCl6,4.9943,10,3.1545,33.9928,225,Cubic,4
mp-1183115,AcAlO3,4.1024,5,8.7282,11.4903,221,Cubic,3
mp-770419,Sr2Zr7O16,3.8966,25,5.5622,12.7751,148,Trigonal,3
mp-1413,P2Ru,0.4792,6,6.1971,14.5605,58,Orthorhombic,2
mp-1208098,Tm(IO3)3,3.525,52,6.0005,14.7656,14,Monoclinic,3
mp-574448,RbGd2CuSe4,0.7781,16,5.9,27.4183,63,Orthorhombic,4
mp-1228599,Al3BC3,1.8203,42,2.6709,11.3495,185,Hexagonal,3
mp-6441,K2PO3F,4.4668,28,2.4307,17.193,62,Orthorhombic,4
mp-7791,Li2GeF6,5.7409,18,3.707,9.9798,136,Tetragonal,3
mp-573369,Cs3Nd(MoO4)3,3.7419,76,4.1316,21.6352,62,Orthorhombic,4
mp-1210128,NaCr(PS3)2,1.6164,20,2.2668,24.1245,43,Orthorhombic,4
mp-769014,Ho2(SeO3)3,3.9629,28,5.6242,14.9887,2,Triclinic,3
mp-1180504,LiH2IO,3.6828,10,3.1717,15.9015,51,Orthorhombic,4
mp-1214573,Ba2PrBiO6,1.76,10,6.8336,17.5088,12,Monoclinic,4
mp-581922,CsMo3Br3Cl4,2.5467,44,3.6593,33.095,159,Trigonal,4
mp-19921,PbO,1.4636,4,8.8102,21.0342,129,Tetragonal,2
mp-530695,GdZr3F15,4.4577,76,4.4554,14.0431,2,Triclinic,3
mp-753721,GdOF,3.3747,6,7.7046,13.8114,166,Trigonal,3
mp-1190882,LiLu(WO4)2,3.8008,24,7.5978,12.3408,13,Monoclinic,4
mp-2713800,Ta3Ga(PO4)6,2.5732,102,3.9951,14.4545,143,Trigonal,4
mp-1226809,CdHOF,1.8626,8,5.1149,12.0458,31,Orthorhombic,4
mp-572597,SbPS4,2.196,72,2.6653,29.1776,2,Triclinic,3
mp-555560,CdTeMoO6,3.1894,18,5.3397,14.9251,113,Tetragonal,4
mp-1173377,NdPaO4,2.7599,12,8.9267,13.619,141,Tetragonal,3
mp-19459,K2MgV2O7,3.662,48,2.641,16.5773,136,Tetragonal,4
mp-1210295,NaCe(CO3)2,0.284,20,3.8948,12.0709,26,Orthorhombic,4
mp-17928,Ba(ErTe2)2,1.3108,28,6.5923,35.3452,62,Orthorhombic,3
mp-1209478,Rb2Li3GaO4,3.5182,20,3.7549,14.3937,72,Orthorhombic,4
mp-18741,RbLiCrO4,2.9916,14,3.0699,16.104,159,Trigonal,4
mp-1194033,Ca2SiS4,3.1115,28,2.2609,24.8141,62,Orthorhombic,3
mp-28608,Ga3Te3I,1.2591,28,5.0404,33.8329,62,Orthorhombic,3
mp-1207495,Zr6GeI14,0.9028,42,5.021,37.7438,64,Orthorhombic,3
mp-1043513,CaFe(GeO3)2,1.6032,40,4.42,12.668,15,Monoclinic,4
mp-1189719,Er3Tl2Cu5S8,1.2826,18,6.7895,20.1747,8,Monoclinic,4
mp-654129,GaAg(PSe3)2,1.7135,80,4.3153,27.4482,61,Orthorhombic,4
mp-1225983,Cs4InSbCl12,1.0907,18,3.1513,34.9429,123,Tetragonal,4
mp-7768,Th2SeN2,1.3592,5,9.329,20.3291,164,Trigonal,3
mp-13500,Sm3Si2BO10,4.9126,128,5.6247,12.5111,61,Orthorhombic,4
mp-642847,Li4H6Ru,2.388,22,2.4048,8.467,167,Trigonal,3
mp-14935,P3RhO9,1.6918,78,3.4782,12.4798,9,Monoclinic,3
mp-1190545,Ba2MgGe2O7,3.6256,24,4.68,16.4468,113,Tetragonal,4
mp-2514049,Tm(CuTe)3,0.3907,28,7.4423,23.6627,58,Orthorhombic,3
mp-561311,K2P2WO9,4.0913,56,3.4317,16.1749,15,Monoclinic,4
mp-1223531,KAs4(HO4)3,2.7809,20,3.4347,12.9037,1,Triclinic,4
mp-7258,K4SnO4,2.3423,18,3.1096,20.1202,2,Triclinic,3
mp-654447,Ni(XeF8)2,0.5866,152,3.3887,16.1256,61,Orthorhombic,3
mp-1213617,CsPr2Cl7,4.3786,80,3.471,31.713,62,Orthorhombic,3
mp-625378,NaH9O5,4.7145,30,1.4658,8.4629,5,Monoclinic,3
mp-558692,Sb2ClO2F11,1.8317,64,3.1394,17.1891,14,Monoclinic,4
mp-1190339,Na3Ca3AlSb4,0.4586,22,3.4696,30.5969,186,Hexagonal,4
mp-1195016,BaTe4O9,3.1536,56,5.2752,17.8016,15,Monoclinic,3
mp-1197105,VP2H4NO7,1.9755,60,2.5676,10.4739,14,Monoclinic,5
mp-614803,Cs2TeO3,3.5352,12,4.5903,26.6134,150,Trigonal,3
mp-1190399,Na2Zn(GeS3)2,2.2665,22,2.8013,24.1994,9,Monoclinic,4
mp-8564,CsK2Sc(PO4)2,4.0983,14,3.4459,15.3518,164,Trigonal,5
mp-11719,K4ZnP2,0.9455,7,1.9695,34.1773,166,Trigonal,3
mp-10448,Tl2TeMo2(PO7)2,2.8927,84,5.3562,14.9724,60,Orthorhombic,5
mp-1203724,Na3LaMn3(AsO5)3,1.4613,50,4.0203,13.8358,176,Hexagonal,5
mp-4495,KLiTe,2.4134,6,3.2004,30.0308,129,Tetragonal,3
mp-555509,Ho3CuGeS7,1.7592,24,5.8782,20.1376,173,Hexagonal,4
mp-554706,AsSe(ClF2)3,3.7178,44,2.714,20.8157,14,Monoclinic,4
mp-1200109,CaFe2P2HO9,1.2013,60,3.4706,11.4421,55,Orthorhombic,5
mp-582011,CeCl3,0.0111,8,3.9049,26.2033,176,Hexagonal,2
mp-729046,Mn7P6(HO6)4,3.4245,41,3.5476,10.9417,2,Triclinic,4
mp-1077901,InCo3SnS2,0.1967,7,7.0834,15.8893,166,Trigonal,4
mp-1281387,AlV2O4,0.2716,14,4.3383,10.5459,74,Orthorhombic,3
mp-1172870,K2Ho4Cu4S9,0.8687,19,5.2705,21.2366,12,Monoclinic,4
mp-1113693,Rb2LiTlF6,3.4666,10,5.0206,16.4132,225,Cubic,4
mp-3466,PrAlO3,4.1325,10,6.6947,10.7096,167,Trigonal,3
mp-14276,RhPb2F7,1.7702,40,7.4243,14.5446,14,Monoclinic,3
mp-16828,Li3B7O12,5.7047,44,2.3369,9.3179,2,Triclinic,3
mp-1193656,Cs2WO4,4.5448,28,5.1965,23.4481,62,Orthorhombic,3
mp-734596,CsOs2O9,0.8739,24,5.3281,17.0727,9,Monoclinic,3
mp-22598,In2O3,0.6305,40,6.9987,13.1745,206,Cubic,2
mp-3777,BaSiN2,2.9202,16,5.2081,15.4178,64,Orthorhombic,3
mp-646008,Gd10S19,0.445,58,5.9512,20.9918,86,Tetragonal,2
mp-665,SnSe2,0.7018,3,5.5406,27.6357,164,Trigonal,2
mp-743878,Fe2Te4H3ClO12,1.5179,22,4.8156,13.3629,2,Triclinic,5
mp-555661,Ca9In(PO4)7,4.3371,90,3.1561,13.3327,161,Trigonal,4
mp-29084,Ba2GdCl7,1.5615,40,3.9324,28.7177,14,Monoclinic,3
mp-570850,LiCa2InGe2,0.1485,24,4.1902,22.9318,62,Orthorhombic,4
mp-1192782,CuRe2(H2O3)4,1.3068,23,3.6562,12.559,2,Triclinic,4
mp-554351,SrHg2(ClO)2,1.6594,28,6.4994,21.5965,14,Monoclinic,4
mp-34361,Tl9BiTe6,0.7501,16,8.6759,33.6624,87,Tetragonal,3
mp-5616,Sr2P2O7,5.3704,44,3.6578,14.411,62,Orthorhombic,3
mp-1195214,BaB4(SbO6)2,3.3759,38,4.4076,12.216,15,Monoclinic,4
mp-647862,Cr2(MoO4)3,2.3556,68,3.5793,15.9319,60,Orthorhombic,3
mp-569450,LiB6C,1.3922,16,2.3441,7.422,38,Orthorhombic,3
mp-1211812,K4Zr6FeBr18,1.3841,29,3.6167,34.7969,2,Triclinic,4
mp-1205210,NdRe3(H2O5)3,3.7822,100,4.5772,13.7698,14,Monoclinic,4
mp-1523104,SrCaSmBiO6,1.7071,20,6.3218,15.3144,2,Triclinic,5
mp-765493,Ba2Sb2O5,2.5904,36,5.2332,21.0895,62,Orthorhombic,3
mp-1223679,KBP2PbO8,4.5984,26,3.9347,14.5129,9,Monoclinic,5
mp-676330,Nb12Br17F13,0.1221,42,4.529,23.7467,1,Triclinic,3
mp-1209958,NdTl(WO4)2,3.252,24,8.053,14.508,15,Monoclinic,4
mp-7752,Sr3SbN,0.2577,5,4.7214,28.04,221,Cubic,3
mp-556009,MgTlAs(H6O5)2,4.5372,50,3.1237,10.1151,31,Orthorhombic,5
mp-16969,Lu2SiO5,4.6846,32,7.5925,12.5215,15,Monoclinic,3
mp-1232129,Er2MgS4,2.0129,14,4.8044,24.0501,227,Cubic,3
mp-510589,MnCuO2,0.1787,4,5.4357,11.4927,12,Monoclinic,3
mp-567777,La9Sb16Br3,0.2278,56,6.5603,31.0797,176,Hexagonal,3
mp-569967,K2PrCl5,4.8776,32,2.9299,28.0802,62,Orthorhombic,3
mp-22242,NaZr2FeF11,3.4179,15,3.4382,15.1414,12,Monoclinic,4
mp-28164,Ba4P2O,1.0411,14,4.5712,32.5509,64,Orthorhombic,3
mp-570568,W2NCl8,0.1586,11,3.779,26.5768,2,Triclinic,3
mp-740714,LiB5H2O9,6.2496,68,1.9419,10.4125,14,Monoclinic,4
mp-1200791,In4As5(BrO4)3,2.988,48,4.4342,19.7475,2,Triclinic,4
mp-1223492,Na3Pb2S3ClO12,4.2515,84,4.3104,14.8044,4,Monoclinic,5
mp-2902906,Na8Al6Si6SO28,5.2928,49,2.2313,15.1024,195,Cubic,5
mp-9143,LiPF6,7.5394,8,3.0402,10.3711,148,Trigonal,3
mp-31037,CuTe2I,0.8278,16,5.5781,33.1666,14,Monoclinic,3
mp-1213911,CdCo(PO3)4,2.5498,36,3.4263,13.1187,15,Monoclinic,4
mp-1227825,BaU2V2O12,1.9807,34,5.3117,16.684,7,Monoclinic,4
mp-1102092,NaFe(SO4)2,2.0944,48,2.9013,12.9237,12,Monoclinic,4
mp-1019774,K2CeAl(SiO3)4,0.1708,80,2.862,15.9449,15,Monoclinic,5
mp-2884,Cs2Mn3S4,0.4097,18,3.708,27.8093,72,Orthorhombic,3
mp-19956,Ba2InO3F,2.0467,14,5.9789,18.1108,129,Tetragonal,4
mp-28509,Ta4SiTe4,0.1392,36,8.3486,27.8962,55,Orthorhombic,3
mp-31360,K2Ta3Cl9,1.4543,28,4.2794,26.0567,12,Monoclinic,3
mp-1212024,K2ScSn(AsO4)3,2.5709,76,3.6968,15.5704,198,Cubic,5
mp-30086,GeCl4,4.1525,20,2.2656,31.4354,14,Monoclinic,2
mp-1205576,Ba2NdUO6,0.898,10,6.9067,18.1022,225,Cubic,4
mp-1427,Lu2O3,4.0211,40,9.7846,13.5065,206,Cubic,2
mp-542912,FeH12Pt(ClO)6,2.3613,52,2.6027,14.0299,148,Trigonal,5
mp-1220845,Na9Sm(GeSe3)4,1.7108,26,3.8533,26.442,5,Monoclinic,4
mp-606510,CsTaI6,1.1787,16,5.1522,43.3197,15,Monoclinic,3
mp-24668,CsHF2,6.5123,8,3.9293,18.1627,140,Tetragonal,3
mp-12226,NaNd(PO3)4,5.8029,72,3.4259,13.0093,14,Monoclinic,4
mp-6224,LiScSiO4,4.6123,28,3.0949,11.0357,62,Orthorhombic,4
mp-850225,FeP6(WO8)3,2.0933,34,3.9998,14.3739,146,Trigonal,4
mp-1209260,RbTbP2O7,4.9608,44,3.7009,17.0638,14,Monoclinic,4
mp-1196015,Cs2PAuS4,2.1538,32,3.8718,33.3458,57,Orthorhombic,4
mp-720110,KRe3Os3(Se4Cl3)2,1.3125,84,5.7499,27.6801,1,Triclinic,5
mp-8995,Cs2NbF6,0.2478,9,4.5322,19.2437,164,Trigonal,3
mp-2049132,Cs2In3,0.2163,10,4.9547,40.9057,139,Tetragonal,2
mp-11132,KPrTe4,0.1763,12,5.3006,36.0477,125,Tetragonal,3
mp-559292,P6Pb3Xe11F58,2.4318,78,3.8533,18.5279,12,Monoclinic,4
mp-769971,BaGa4O7,2.5768,24,4.8257,15.1468,15,Monoclinic,3
mp-1524446,PdF3,1.0487,8,5.3214,12.7484,148,Trigonal,2
mp-29110,Al2(FeSi)3,0.2303,16,5.3208,11.9276,2,Triclinic,3
mp-722262,CaB3H3O7,5.9041,56,2.481,8.9654,14,Monoclinic,4
mp-562779,ErCoO3,1.4471,20,9.0405,10.0726,62,Orthorhombic,3
mp-22945,TeRhCl,0.7797,6,5.9654,24.6777,12,Monoclinic,3
mp-759722,SiH8(NF3)2,6.4741,34,2.0133,8.6434,186,Hexagonal,4
mp-16831,CaTi4(PO4)6,2.7105,35,2.8454,13.3623,148,Trigonal,4
mp-1194637,RbUF5,0.1704,56,6.1177,16.2273,14,Monoclinic,3
mp-3718,ThTeO,0.2424,6,9.3696,22.1909,129,Tetragonal,3
mp-1194732,Ba2As2O7,3.335,44,4.8239,16.7889,2,Triclinic,3
mp-31045,KAuI3,0.6459,20,5.0898,40.2449,14,Monoclinic,3
mp-1194939,Na12Mn3S6(O3F)8,0.5619,53,2.7388,13.3735,2,Triclinic,5
mp-555403,K3WF6,2.8446,10,3.7449,18.4072,225,Cubic,3
mp-10485,BaLiSb,0.6947,6,4.553,32.3416,194,Hexagonal,3
mp-1194867,CaB3HO6,5.8113,44,2.6419,9.6862,33,Orthorhombic,4
mp-1221844,Na2CaPb3(CO3)5,3.7438,52,5.0327,12.7882,9,Monoclinic,5
mp-1197046,Li3MgZn5(BH4)15,5.203,168,1.0561,11.1337,63,Orthorhombic,5
mp-1206098,ZrMnF6,4.4442,8,3.1016,17.4099,225,Cubic,3
mp-3881,BaZnF4,4.5489,12,5.1758,14.9041,36,Orthorhombic,3
mp-1195597,Ir2(Se3Br2)3,1.5193,68,5.0509,30.4492,88,Tetragonal,3
mp-1209354,Pr2SO6,5.1158,18,5.7026,13.2613,15,Monoclinic,3
mp-505633,Cs2Zn3S4,2.6945,18,4.235,25.7172,72,Orthorhombic,3
mp-771957,Ta2PbO6,2.7625,36,9.1238,13.4497,62,Orthorhombic,3
mp-776200,GdAsO4,3.4222,12,6.0198,13.6161,141,Tetragonal,3
mp-29000,Na3B5S9,3.512,136,1.9603,20.5102,142,Tetragonal,3
mp-1208295,TiTlAsO5,2.812,64,5.4093,15.624,33,Orthorhombic,4
mp-27267,ReP4,0.8553,40,6.5531,15.7158,61,Orthorhombic,2
mp-4024,DyAgTe2,0.8958,8,7.3243,29.7887,113,Tetragonal,3
mp-14651,Zr2AgPdF11,0.165,15,4.1283,16.2427,12,Monoclinic,4
mp-29520,LiAuI4,0.7518,12,5.6118,35.09,14,Monoclinic,3
mp-1198411,U11(PbO12)3,1.661,100,7.6351,16.5981,59,Orthorhombic,3
mp-28290,CdTeO3,3.019,40,6.3247,15.1232,14,Monoclinic,3
mp-559818,SrMn(SeO3)2,3.4451,40,3.9707,16.5806,14,Monoclinic,4
mp-1182037,Ca3B4(H4O)3,4.7904,44,1.7097,9.8703,36,Orthorhombic,4
mp-505771,K2NaH5(CO4)2,4.5568,72,2.0787,11.4607,62,Orthorhombic,5
mp-532701,Na3Mg3In(SO4)6,3.7666,74,2.7815,13.4418,1,Triclinic,5
mp-2973,Pr3Sb5O12,3.168,40,5.9848,16.9738,217,Cubic,3
mp-555097,Tb3Si2Cl5O6,4.6896,32,4.1724,20.0533,12,Monoclinic,4
mp-7297,Cs2SnF6,5.3369,9,4.806,19.1379,164,Trigonal,3
mp-27297,ReCl4O,0.6609,48,3.0934,30.7779,14,Monoclinic,3
mp-19501,Ba6Na2V2Ru2O17,0.4145,58,5.1958,15.935,194,Hexagonal,5
mp-27564,Na4B2O5,3.6854,22,2.632,11.1025,15,Monoclinic,3
mp-556902,KLi4NbO5,3.777,22,3.1788,11.3863,2,Triclinic,4
mp-1218016,SrSmAl3O7,4.2408,24,4.4072,13.5301,35,Orthorhombic,4
mp-15312,Ca4Al6TeO12,3.1465,23,2.7061,17.1228,217,Cubic,4
mp-614013,CsSnI3,0.45,5,4.2269,49.6822,221,Cubic,3
mp-532704,K2YHf(PO4)3,4.7808,152,3.6397,15.1397,1,Triclinic,5
mp-720729,K3Fe3P4H2O17,2.2497,116,2.9776,13.1292,52,Orthorhombic,5
mp-1224111,K4Zn2Sn21,0.4208,54,5.1345,33.3008,40,Orthorhombic,3
mp-1195609,Pr2ZrSe5,0.7201,32,6.3843,24.964,62,Orthorhombic,3
mp-1591,Al4C3,1.3154,7,2.9918,11.4146,166,Trigonal,2
mp-540839,CsPbI3,2.5181,20,5.1435,46.5423,62,Orthorhombic,3
mp-29362,GaCuCl4,1.8173,12,3.0726,24.7772,112,Tetragonal,3
mp-14634,K2VAgSe4,0.9843,16,3.7896,30.2811,70,Orthorhombic,4
mp-1204289,Cs4BiAs3Se7,1.4702,120,4.2734,39.3263,14,Monoclinic,4
mp-1195590,Na3MnS2(O4F)2,1.418,64,2.7073,13.5715,60,Orthorhombic,5
mp-1079896,Ca2H6Ru,2.4473,9,3.3419,10.3394,225,Cubic,3
mp-1194343,TmMoBrO4,1.9246,28,5.4596,17.7615,2,Triclinic,4
mp-1238754,CsHCO3,4.9478,24,3.3651,15.9488,14,Monoclinic,4
mp-545847,LuBi2BrO4,1.3984,8,8.7747,17.4299,123,Tetragonal,4
mp-754947,K2VPCO7,1.6838,48,2.5403,15.4768,11,Monoclinic,5
mp-559184,Zn2Si3Pb4SO15,3.6073,50,5.8517,14.9369,4,Monoclinic,5
mp-19985,TlIn(PSe3)2,1.4263,20,4.7572,29.8413,2,Triclinic,4
mp-16856,RbMoP2O7,2.8783,44,3.7135,14.4455,14,Monoclinic,4
mp-686296,CaGd2Zr(GaO3)4,3.2556,80,5.993,12.6998,2,Triclinic,5
mp-554071,Na8Nb2Cu4S21,1.2382,70,2.6661,23.0857,18,Orthorhombic,4
mp-1214772,Cs3(SeO4)2,0.4225,13,4.2593,20.5316,12,Monoclinic,3
mp-8686,Na3AsSe3,2.0081,28,3.6061,25.0481,198,Cubic,3
mp-734495,VZnHPbO5,2.9144,36,6.2051,12.0291,62,Orthorhombic,5
mp-1020592,Sr4Li2Si4N8O,2.7818,38,4.0751,12.9701,128,Tetragonal,5
mp-1195170,Ni5H2Se6(ClO4)4,3.0001,66,3.8213,15.3676,15,Monoclinic,5
mp-1210256,RbNbGeO5,3.0758,96,3.9101,17.5717,19,Orthorhombic,4
mp-756582,Li2CoGeO4,2.6944,32,3.8295,11.3529,7,Monoclinic,4
mp-1229022,CsCrNiF6,3.2021,18,4.1469,15.9096,74,Orthorhombic,4
mp-2011459,TmAsSe,0.2713,12,8.2785,21.584,62,Orthorhombic,3
mp-863006,CsB2H5O6,5.0467,112,2.6407,11.4789,14,Monoclinic,4
mp-559608,K3NdSi7O17,4.7215,112,2.8713,15.0803,147,Trigonal,4
mp-23222,Li3Bi,0.3429,4,5.0956,18.722,225,Cubic,2
mp-27253,Au2O3,0.869,10,11.0641,13.2654,43,Orthorhombic,2
mp-1009085,BeSiP2,1.1502,8,2.4701,16.6461,122,Tetragonal,3
mp-6392,NaBePO4,5.8139,84,2.7116,11.1079,14,Monoclinic,4
mp-541031,BaCrF5,3.5561,28,4.8322,13.9574,19,Orthorhombic,3
mp-1196972,KAgPSe3,1.3696,72,3.9262,29.2405,14,Monoclinic,4
mp-1200258,HgS2O7,2.6024,40,4.4804,13.9619,14,Monoclinic,3
mp-1020014,Li3B11O18,5.6786,128,2.0672,10.737,14,Monoclinic,3
mp-1213335,CsY(WO4)2,3.4186,24,6.9292,14.3285,15,Monoclinic,4
mp-550553,CdBiClO2,2.8427,10,6.3744,20.2588,11,Monoclinic,4
mp-555933,Na2P2PbO7,4.2908,24,4.2731,13.8316,2,Triclinic,4
mp-23280,AsCl3,3.9873,16,2.4901,30.2215,19,Orthorhombic,2
mp-9467,NaCa9Mg(PO4)7,5.1723,92,3.0261,12.7974,161,Trigonal,5
mp-1198418,TaTe4Cl4O,1.1624,80,4.4733,31.5219,14,Monoclinic,4
mp-10777,RbCeSe2,0.0478,4,4.7414,33.5778,166,Trigonal,3
mp-12024,RbVSe2,0.0483,16,3.7911,32.2297,70,Orthorhombic,3
mp-568436,Sr7GeN6,1.1335,56,4.7419,19.2607,60,Orthorhombic,3
mp-20496,Ga2PbO4,3.4457,14,6.4128,15.1904,40,Orthorhombic,3
mp-384,MgP4,0.7289,10,2.5013,19.6771,14,Monoclinic,2
mp-679999,Re3(SeCl)7,1.5553,68,4.9549,26.8009,57,Orthorhombic,3
mp-1196912,CuP4Se3Cl,1.6399,36,3.2595,26.0254,14,Monoclinic,4
mp-653633,K2ZnCl4,4.5128,168,2.2261,30.4149,9,Monoclinic,3
mp-15514,NaSe2,1.1815,24,3.7758,26.5202,122,Tetragonal,2
mp-556748,CaCrF5,3.2323,14,3.1346,14.1568,15,Monoclinic,3
mp-863759,CsK2Bi,0.301,4,4.0831,42.7105,225,Cubic,3
mp-562726,CsGaS3,2.6472,20,3.3268,29.8313,14,Monoclinic,3
mp-1214635,BaNaFeF6,4.059,72,3.9516,15.4152,33,Orthorhombic,4
mp-6325,Ba3MgTa2O9,3.2733,15,7.3701,14.152,164,Trigonal,4
mp-559323,Mn4Bi3NO15,1.1239,23,6.2534,12.7078,143,Trigonal,4
mp-1079050,LaAsO3,2.693,10,6.1446,14.1514,11,Monoclinic,3
mp-1191565,SmPS,0.4464,24,5.5657,21.2226,62,Orthorhombic,3
mp-29371,Rb2GaSb2,1.045,40,4.0671,39.5366,62,Orthorhombic,3
mp-1199257,Rb3B2P3H2O13,5.2981,92,2.8709,14.6098,14,Monoclinic,5
mp-1192586,ThTlF5,4.8443,28,7.6917,16.3894,14,Monoclinic,3
mp-1190296,RbMgCO3F,4.6839,21,3.2122,13.9415,189,Hexagonal,5
mp-1192737,Li4MnSn2Se7,1.065,28,3.9479,26.2238,9,Monoclinic,4
mp-1200353,Cs4K3U3Si4O20F,2.1139,70,4.8581,17.7186,36,Orthorhombic,6
mp-1194560,Rb2CdP2O7,3.4851,48,3.4637,18.269,14,Monoclinic,4
mp-640950,NaB9Se8,1.9515,108,3.222,21.5305,147,Trigonal,3
mp-24340,K3GeH3S3O2,2.9928,24,2.2047,20.1576,2,Triclinic,5
mp-1186715,Pr2SiC(NO2)2,3.8967,20,5.0148,13.7062,2,Triclinic,5
mp-2901816,La3BeGaS7,2.8155,24,4.3301,23.006,186,Hexagonal,4
mp-556847,RbV(IO4)2,2.7622,24,4.114,17.4304,2,Triclinic,4
mp-13725,Li3PO4,5.8181,16,2.5354,9.4797,31,Orthorhombic,3
mp-14646,Li2Mg2(SO4)3,5.8733,76,2.5949,11.8108,60,Orthorhombic,4
mp-626724,LaHO2,3.839,8,5.3402,13.3641,11,Monoclinic,3
mp-6867,KCaCO3F,4.3552,7,2.5232,14.8716,187,Hexagonal,5
mp-1214508,Ba5Ho2ZrAl2O13,2.5553,46,5.7284,17.2625,194,Hexagonal,5
mp-1192793,PrMoBrO4,2.1545,28,4.5401,19.8941,2,Triclinic,4
mp-1100795,ZrCl3,0.3658,8,3.0437,26.9491,2,Triclinic,2
mp-23710,MgH2,3.7097,6,1.4576,9.9955,136,Tetragonal,2
mp-15282,RbMn4(AsO4)3,1.723,80,4.1573,14.4189,58,Orthorhombic,4
mp-17905,Cs2Hg6S7,0.6231,30,6.6431,28.226,102,Tetragonal,3
mp-34148,Li2MnCl4,1.9267,14,2.4617,20.297,74,Orthorhombic,3
mp-3062,Sm4S3N2,1.3368,9,5.8574,22.8574,12,Monoclinic,3
mp-24648,RbFeBP2HO9,2.7445,60,3.0629,12.9778,14,Monoclinic,6
